Video_ID,label,similarity,WER,correct_words_#,mfcc_prediction,mfcc_probability,mfcc_svm_decision_score,,,,
0_02231.mp4,0,71.875,83.33333333,9,0,0.519163864,-0.122879593,,,,
0_02232.mp4,0,51.31578947,68.42105263,6,0,0.542203264,-0.221077169,,,,
0_02233.mp4,0,70.54545455,46.875,17,0,0.784896306,-1.257401287,,,,
0_02234.mp4,0,58.55513308,67.74193548,10,0,0.986756691,-4.048813359,,,,
0_02235.mp4,0,40.47619048,122.5806452,8,0,0.989831225,-4.28780395,,,,
0_02236.mp4,0,1.067615658,76.08695652,17,1,0.577936181,0.221305939,,,,
0_02237.mp4,0,74.24242424,63.15789474,7,1,0.645784226,0.469161374,,,,
0_02238.mp4,0,96.33507853,9.090909091,20,0,0.849843421,-1.652382942,,,,
0_02239.mp4,0,62.96296296,70.73170732,14,0,0.742114082,-1.04311772,,,,
0_02240.mp4,0,79.85347985,54.16666667,12,0,0.628639141,-0.549818787,,,,
0_02241.mp4,0,52.13270142,79.16666667,6,0,0.545477246,-0.23326174,,,,
0_02242.mp4,0,26.31578947,235,3,0,0.883397319,-1.931892478,,,,
0_02243.mp4,0,31.14754098,93.33333333,1,0,0.874431431,-1.843813843,,,,
0_02244.mp4,0,66.99507389,63.15789474,11,0,0.558346682,-0.281380919,,,,
0_02245.mp4,0,83.65019011,34.48275862,19,0,0.628989688,-0.551243471,,,,
0_02246.mp4,0,66.04651163,50,11,1,0.654628836,0.532414037,,,,
0_02247.mp4,0,26.70623145,105.7142857,3,0,0.982404625,-3.747062054,,,,
0_02248.mp4,0,52.17391304,70,6,0,0.692155585,-0.805775441,,,,
0_02249.mp4,0,61.07784431,72.22222222,6,1,0.535007414,0.056071744,,,,
0_02250.mp4,0,58.46153846,61.53846154,5,0,0.849216911,-1.657186621,,,,
0_02251.mp4,0,51.88284519,96,8,0,0.718182127,-0.92676265,,,,
0_02252.mp4,0,20.56737589,188,3,0,0.982430736,-3.786380953,,,,
0_02253.mp4,0,30.58823529,109.6774194,4,0,0.863980897,-1.750057338,,,,
0_02254.mp4,0,58.82352941,67.74193548,10,0,0.739841563,-1.032246543,,,,
0_02255.mp4,0,81.05726872,52.94117647,10,0,0.746394606,-1.054329181,,,,
0_02256.mp4,0,61.95652174,85.29411765,14,0,0.93748865,-2.552057458,,,,
0_02257.mp4,0,51.06382979,96.15384615,1,0,0.819979076,-1.451885862,,,,
0_02258.mp4,0,73.68421053,63.63636364,8,1,0.700056625,0.715540653,,,,
0_02259.mp4,0,17.07317073,128.5714286,1,0,0.984358003,-3.894841307,,,,
0_02260.mp4,0,75,50,9,0,0.659252289,-0.679076012,,,,
0_02261.mp4,0,71.36150235,50,11,0,0.659433811,-0.691318345,,,,
0_02262.mp4,0,64.90066225,73.33333333,6,0,0.625276533,-0.541941662,,,,
0_02263.mp4,0,3.797468354,62,21,1,0.51773667,0.000239918,,,,
0_02264.mp4,0,18.49710983,114.6341463,3,0,0.975387467,-3.474597033,,,,
0_02265.mp4,0,53.22580645,64.70588235,12,0,0.797978929,-1.316849219,,,,
0_02266.mp4,0,10.81081081,100,0,0,0.906030568,-2.153255544,,,,
0_02267.mp4,0,52.10727969,75,9,1,0.640857498,0.4639361,,,,
0_02268.mp4,0,9.868421053,73.33333333,20,0,0.540775756,-0.215770641,,,,
0_02269.mp4,0,44.18604651,81.81818182,9,0,0.66510432,-0.703173824,,,,
0_02270.mp4,0,34.01360544,82.60869565,5,1,0.818383218,1.308360502,,,,
0_02271.mp4,0,6.490872211,78.57142857,19,0,0.872233542,-1.836268998,,,,
0_02272.mp4,0,55.79710145,70.27027027,12,1,0.592339809,0.274242669,,,,
0_02273.mp4,0,54.31309904,77.77777778,9,0,0.643453958,-0.605552487,,,,
0_02274.mp4,0,26.76579926,94.44444444,2,0,0.939292013,-2.603928575,,,,
0_02275.mp4,0,46.09665428,73.68421053,11,1,0.929208525,2.304737506,,,,
0_02276.mp4,0,38.0952381,89.74358974,4,1,0.842011504,1.492052481,,,,
0_02277.mp4,0,48.70848708,73.68421053,10,0,0.537669374,-0.197272294,,,,
0_02278.mp4,0,9.090909091,99.09090909,1,0,0.767129259,-1.151298305,,,,
0_02279.mp4,0,40.7523511,69.76744186,13,0,0.746665915,-1.049833942,,,,
0_02280.mp4,0,27.5,100,0,1,0.600486165,0.298118028,,,,
0_02281.mp4,0,49.64028777,80.55555556,9,0,0.572333786,-0.340862987,,,,
0_02282.mp4,0,40,88.46153846,9,0,0.768122234,-1.168339493,,,,
0_02283.mp4,0,32.56997455,93.33333333,5,0,0.6030918,-0.448183532,,,,
0_02284.mp4,0,53.28719723,76.31578947,11,0,0.599540846,-0.439090779,,,,
0_02285.mp4,0,22.56809339,96.875,1,1,0.614018433,0.353715001,,,,
0_02286.mp4,0,21.80094787,100,0,0,0.699804922,-0.835950051,,,,
0_02287.mp4,0,40.51724138,80.55555556,7,1,0.917165108,2.160052196,,,,
0_02288.mp4,0,49.44649446,81.08108108,7,1,0.849266232,1.513853823,,,,
0_02289.mp4,0,57.55395683,65.78947368,13,0,0.513507069,-0.014840412,,,,
0_02290.mp4,0,61.11111111,62.06896552,11,0,0.884248338,-1.939502074,,,,
0_02291.mp4,0,46.37681159,76.31578947,10,0,0.818774839,-1.457276038,,,,
0_02292.mp4,0,53.16455696,74.19354839,8,0,0.919693935,-2.311259636,,,,
0_02293.mp4,0,39.41605839,85.29411765,5,1,0.888614914,1.846160839,,,,
0_02294.mp4,0,38.96103896,81.25,6,1,0.694127918,0.68319423,,,,
0_02295.mp4,0,60.81504702,65.85365854,16,0,0.813654293,-1.408244768,,,,
0_02296.mp4,0,26.29107981,100,0,0,0.632289617,-0.570729172,,,,
0_02297.mp4,0,36.65338645,86.48648649,5,0,0.602578513,-0.438867443,,,,
0_02298.mp4,0,26.77824268,93.93939394,2,1,0.72780263,0.840741951,,,,
0_02299.mp4,0,39.84375,80.55555556,7,1,0.737206588,0.894307154,,,,
0_02300.mp4,0,49.47368421,80,5,0,0.724171021,-0.943219373,,,,
0_02301.mp4,0,70.79646018,50.87719298,30,0,0.911603263,-2.191990175,,,,
0_02302.mp4,0,63.44827586,55.26315789,17,0,0.713693518,-0.895344256,,,,
0_02303.mp4,0,62.90801187,55.55555556,20,1,0.543177984,0.0862009,,,,
0_02304.mp4,0,1.568627451,75.86206897,17,0,0.764405903,-1.138707469,,,,
0_02305.mp4,0,49.12280702,70,12,0,0.818597941,-1.443273372,,,,
0_02306.mp4,0,57.9064588,78.57142857,15,0,0.97273703,-3.37676554,,,,
0_02307.mp4,0,58.23529412,62.79069767,16,1,0.689967701,0.671698684,,,,
0_02308.mp4,0,30.18867925,85.29411765,5,0,0.600508213,-0.430709754,,,,
0_02309.mp4,0,65.97938144,59.01639344,26,0,0.534973651,-0.201351955,,,,
0_02310.mp4,0,62.63157895,58,21,1,0.824695417,1.371105714,,,,
0_02311.mp4,0,14.96598639,65.07936508,23,0,0.783104959,-1.251414212,,,,
0_02312.mp4,0,34.16666667,89.65517241,3,0,0.532100045,-0.183589973,,,,
0_02313.mp4,0,45.09803922,85.18518519,4,0,0.884130277,-1.933736146,,,,
0_02314.mp4,0,6.260869565,99.09090909,1,0,0.576585925,-0.350380356,,,,
0_02315.mp4,0,60,63.33333333,11,0,0.671985995,-0.729634153,,,,
0_02316.mp4,0,62.22222222,76.19047619,13,1,0.606396745,0.328718169,,,,
0_02317.mp4,0,33.85146805,66.66666667,25,0,0.623206962,-0.539546706,,,,
0_02318.mp4,0,5.052631579,42.85714286,34,1,0.798399226,1.190798483,,,,
0_02319.mp4,0,34.85714286,88.37209302,5,0,0.550480352,-0.24506521,,,,
0_02320.mp4,0,22.99651568,95.55555556,2,0,0.938691834,-2.576616789,,,,
0_02321.mp4,0,43.50453172,79.59183673,10,1,0.988110204,3.985504239,,,,
0_02322.mp4,0,38.0952381,82.60869565,8,0,0.714543115,-0.900864186,,,,
0_02323.mp4,0,52.6984127,72.72727273,12,0,0.63591903,-0.585769609,,,,
0_02324.mp4,0,44.85981308,87.17948718,7,0,0.835866265,-1.567194109,,,,
0_02325.mp4,0,34.5276873,90.90909091,4,0,0.532006524,-0.176234662,,,,
0_02326.mp4,0,59.23566879,62.5,17,0,0.982310653,-3.74219033,,,,
0_02327.mp4,0,57.62711864,74.35897436,10,1,0.553044916,0.122634125,,,,
0_02328.mp4,0,25.57077626,96.66666667,1,1,0.705708856,0.755420265,,,,
0_02329.mp4,0,55.74572127,73.21428571,15,0,0.8155818,-1.434491887,,,,
0_02330.mp4,0,6.382978723,100,0,0,0.516060294,-0.122726804,,,,
0_02331.mp4,0,47.54716981,86.11111111,5,0,0.727011681,-0.962054351,,,,
0_02332.mp4,0,8.633093525,100,0,0,0.701626935,-0.847168282,,,,
0_02333.mp4,0,54.46623094,67.79661017,19,0,0.923355423,-2.333763445,,,,
0_02334.mp4,0,22.3880597,71.42857143,18,1,0.64624857,0.470836769,,,,
0_02335.mp4,0,45.56962025,82.75862069,5,1,0.56152804,0.153994671,,,,
0_02336.mp4,0,63.26034063,62.5,23,0,0.978873754,-3.61123276,,,,
0_02337.mp4,0,11.35646688,97.2972973,1,0,0.519527491,-0.144414912,,,,
0_02338.mp4,0,53.76344086,72.5,11,1,0.655895169,0.519590607,,,,
0_02339.mp4,0,46.46017699,81.3559322,13,0,0.851146237,-1.661842465,,,,
0_02340.mp4,0,47.82608696,67.85714286,9,1,0.738226688,0.87923035,,,,
0_02341.mp4,0,57.66871166,66.66666667,15,0,0.969035852,-3.256073828,,,,
0_02342.mp4,0,28.04878049,84.44444444,9,0,0.772246041,-1.179374971,,,,
0_02343.mp4,0,40.82840237,91.30434783,4,1,0.555794479,0.148702197,,,,
0_02344.mp4,0,47.5,73.80952381,11,0,0.725846817,-0.950979576,,,,
0_02345.mp4,0,60.75085324,49.29577465,36,0,0.849136647,-1.659061725,,,,
0_02346.mp4,0,56.57568238,70.58823529,15,0,0.959942617,-3.021781718,,,,
0_02347.mp4,0,12.08791209,98.36065574,1,0,0.505376771,-0.044507699,,,,
0_02348.mp4,0,23.11557789,109.0909091,2,0,0.999274712,-6.723526149,,,,
0_02349.mp4,0,36.06557377,91.42857143,3,0,0.937803054,-2.564224027,,,,
0_02350.mp4,0,47.29064039,78.43137255,12,0,0.5,-0.090916837,,,,
0_02351.mp4,0,56.70498084,65.78947368,13,0,0.565020427,-0.299765771,,,,
0_02352.mp4,0,22,192,2,0,0.920186866,-2.317058181,,,,
0_02353.mp4,0,59.39675174,66,17,0,0.955175262,-2.914978873,,,,
0_02354.mp4,0,55.47945205,72.97297297,11,0,0.896688788,-2.052654463,,,,
0_02355.mp4,0,42.37288136,89.65517241,3,0,0.618982548,-0.504396779,,,,
0_02356.mp4,0,25.33532042,48.75,42,0,0.518014243,-0.138848461,,,,
0_02357.mp4,0,5.243445693,75,18,0,0.740854017,-1.021847284,,,,
0_02358.mp4,0,63.75,60,17,1,0.611325379,0.338105013,,,,
0_02359.mp4,0,49.09090909,77.41935484,7,0,0.635536054,-0.57233327,,,,
0_02360.mp4,0,24.57627119,96.2962963,1,0,0.847597342,-1.645587776,,,,
0_02361.mp4,0,50.3030303,77.5,9,0,0.985695278,-3.972283759,,,,
0_02362.mp4,0,28.92156863,92,6,0,0.995636366,-5.019868744,,,,
0_02363.mp4,0,61.5819209,64.28571429,16,0,0.577826339,-0.34273339,,,,
0_02364.mp4,0,39.61352657,84,4,0,0.70028517,-0.851842193,,,,
0_02365.mp4,0,45.33333333,87.5,5,0,0.595055884,-0.421561507,,,,
0_02366.mp4,0,20.45454545,102.5,5,0,0.836234393,-1.557381369,,,,
0_02367.mp4,0,35.68773234,91.17647059,3,0,0.538263544,-0.204026854,,,,
0_02368.mp4,0,2.489626556,92.72727273,4,0,0.853906719,-1.691362439,,,,
0_02369.mp4,0,20.77922078,100,0,1,0.767228861,1.022381352,,,,
0_02370.mp4,0,27.13864307,97.43589744,1,1,0.58181063,0.235549354,,,,
0_02371.mp4,0,51.08225108,77.41935484,7,0,0.566996327,-0.320700771,,,,
0_02372.mp4,0,12.82660333,92.45283019,4,0,0.972778442,-3.347279967,,,,
0_02373.mp4,0,7.438016529,68.62745098,17,1,0.924004825,2.234176071,,,,
0_02374.mp4,0,64,67.5,15,0,0.793034796,-1.292267817,,,,
0_02375.mp4,0,50.34965035,75.67567568,9,1,0.541366169,0.09513525,,,,
0_02376.mp4,0,43.50132626,84.7826087,7,0,0.787025632,-1.269059931,,,,
0_02377.mp4,0,21.96969697,94.59459459,2,0,0.679685877,-0.750191752,,,,
0_02378.mp4,0,44.85981308,65.625,11,0,0.846300003,-1.619757354,,,,
0_02379.mp4,0,2.111613876,75.6097561,21,0,0.737364964,-1.020468968,,,,
0_02380.mp4,0,61.37931034,61.9047619,17,1,0.689179169,0.662033421,,,,
0_02381.mp4,0,4.307692308,55.84415584,38,1,0.525049115,0.040500073,,,,
0_02382.mp4,0,26.08695652,100,0,1,0.943100118,2.49519464,,,,
0_02383.mp4,0,22.3880597,60,40,0,0.603374644,-0.447747592,,,,
0_02384.mp4,0,54.46808511,61.9047619,24,1,0.938080085,2.44973512,,,,
0_02385.mp4,0,43.56435644,83.78378378,6,0,0.827026053,-1.509266967,,,,
0_02386.mp4,0,66.85082873,56.52173913,20,0,0.51545102,-0.122077657,,,,
0_02387.mp4,0,48.80382775,67.85714286,9,0,0.946092595,-2.742959054,,,,
0_02388.mp4,0,19.17808219,100,0,0,0.825342321,-1.485828274,,,,
0_02389.mp4,0,44.25531915,84.84848485,6,0,0.943031791,-2.663648873,,,,
0_02390.mp4,0,50.51546392,64.51612903,11,0,0.694479459,-0.826583639,,,,
0_02391.mp4,0,36.95652174,86.84210526,5,1,0.706431784,0.736657359,,,,
0_02392.mp4,0,45.26558891,73.58490566,14,0,0.509443252,-0.017192847,,,,
0_02393.mp4,0,66.88963211,57.5,17,0,0.557491121,-0.265607302,,,,
0_02394.mp4,0,20.32085561,91.66666667,2,0,0.610971563,-0.484268517,,,,
0_02395.mp4,0,43.47826087,80.48780488,8,0,0.696839467,-0.823113271,,,,
0_02396.mp4,0,39.408867,85.71428571,4,1,0.832195158,1.396978901,,,,
0_02397.mp4,0,32.91139241,91.42857143,4,0,0.853311188,-1.683273997,,,,
0_02398.mp4,0,42.33576642,86.48648649,5,1,0.58940337,0.279567377,,,,
0_02399.mp4,0,9.125475285,61.53846154,29,1,0.600645544,0.315510577,,,,
0_02400.mp4,0,56.37583893,64.70588235,12,1,0.546136478,0.104508708,,,,
0_02401.mp4,0,52.08333333,75,10,0,0.924842521,-2.37722044,,,,
0_02402.mp4,0,14.58966565,97.5,1,0,0.527222567,-0.172749064,,,,
0_02403.mp4,0,51.69082126,78.84615385,15,0,0.876151216,-1.858359786,,,,
0_02404.mp4,0,52.03252033,75.75757576,8,1,0.868796232,1.674861164,,,,
0_02405.mp4,0,49.20634921,70.27027027,12,0,0.836957351,-1.555821981,,,,
0_02406.mp4,0,30.03533569,43.93939394,40,0,0.833886436,-1.541642766,,,,
0_02407.mp4,0,65.625,51.2195122,20,0,0.718515886,-0.918701054,,,,
0_02408.mp4,0,4.368174727,60.75949367,35,0,0.659689921,-0.692429731,,,,
0_02409.mp4,0,55.31914894,67.64705882,13,0,0.706886966,-0.866904024,,,,
0_02410.mp4,0,41.7721519,80.48780488,8,0,0.625058919,-0.541054021,,,,
0_02411.mp4,0,62.28571429,63.04347826,17,0,0.781144243,-1.232370529,,,,
0_02412.mp4,0,64.75770925,63.46153846,24,0,0.610696092,-0.471089374,,,,
0_02413.mp4,0,77.89934354,39.65517241,35,1,0.617107102,0.365002717,,,,
0_02414.mp4,0,24.03628118,94.44444444,3,0,0.654928239,-0.671860261,,,,
0_02415.mp4,0,58.79518072,77.77777778,16,0,0.8783133,-1.887409599,,,,
0_02416.mp4,0,14.28571429,96.72131148,2,1,0.756582842,0.994880717,,,,
0_02417.mp4,0,48.14814815,71.42857143,8,0,0.743996124,-1.037017164,,,,
0_02418.mp4,0,20.19230769,100,0,0,0.686962986,-0.783383473,,,,
0_02419.mp4,0,43.68932039,80,7,0,0.694808085,-0.828006101,,,,
0_02420.mp4,0,11.86440678,97.77777778,1,0,0.576682226,-0.357363894,,,,
0_02421.mp4,0,33.39658444,42.42424242,39,1,0.535491712,0.065800918,,,,
0_02422.mp4,0,39.2,85.29411765,5,1,0.527755026,0.037212964,,,,
0_02423.mp4,0,48.01324503,63.38028169,30,0,0.940395864,-2.605412441,,,,
0_02424.mp4,0,61.31386861,67.56756757,13,0,0.877449356,-1.869454742,,,,
0_02425.mp4,0,46.09929078,81.57894737,8,0,0.646340811,-0.6235004,,,,
0_02426.mp4,0,38.16793893,95.55555556,2,0,0.822247142,-1.466141686,,,,
0_02427.mp4,0,60.52631579,60,16,0,0.541830002,-0.206990079,,,,
0_02428.mp4,0,43.38235294,80.55555556,8,0,0.557484317,-0.265581708,,,,
0_02429.mp4,0,53.33333333,73.80952381,11,0,0.588746699,-0.39053504,,,,
0_02430.mp4,0,27.16049383,87.09677419,4,0,0.948874057,-2.791668252,,,,
0_02431.mp4,0,71.64948454,54.54545455,20,0,0.680587416,-0.767204937,,,,
0_02432.mp4,0,45.11278195,88.57142857,4,0,0.543807861,-0.234056972,,,,
0_02433.mp4,0,73.07692308,45.65217391,25,0,0.66257465,-0.69361136,,,,
0_02434.mp4,0,62.19239374,64.70588235,21,0,0.944687679,-2.71771098,,,,
0_02435.mp4,0,31.29973475,94.23076923,3,0,0.850485726,-1.662601022,,,,
0_02436.mp4,0,10.52631579,100,0,0,0.991478507,-4.456268381,,,,
0_02437.mp4,0,34.96503497,60,31,0,0.647317392,-0.627654631,,,,
0_02438.mp4,0,47.10144928,65.85365854,15,1,0.877481631,1.746961385,,,,
0_02439.mp4,0,60.82949309,65.51724138,20,0,0.75479916,-1.089471375,,,,
0_02440.mp4,0,18.6440678,102.3255814,3,0,0.983993179,-3.83358121,,,,
0_02441.mp4,0,45.4954955,77.19298246,13,1,0.64963668,0.517974294,,,,
0_02442.mp4,0,19.37172775,100,2,0,0.98609565,-3.997344845,,,,
0_02443.mp4,0,32.45614035,77.14285714,8,0,0.846308493,-1.619816875,,,,
0_02444.mp4,0,49.59349593,68.75,10,0,0.803016814,-1.362880436,,,,
0_02445.mp4,0,33.91812865,91.66666667,4,0,0.744102453,-1.037532637,,,,
0_02446.mp4,0,25.51020408,109.5238095,4,0,0.552418622,-0.256230406,,,,
0_02447.mp4,0,33.13253012,89.18918919,4,1,0.872569777,1.705667111,,,,
0_02448.mp4,0,49.0797546,71.05263158,11,0,0.763370059,-1.139043052,,,,
0_02449.mp4,0,63.72239748,68.42105263,14,1,0.805345648,1.258724281,,,,
0_02450.mp4,0,43.22344322,80,7,0,0.514339834,-0.012286244,,,,
0_02451.mp4,0,53.38345865,65,15,1,0.538895661,0.091787666,,,,
0_02452.mp4,0,44.64831804,82.5,8,0,0.538585275,-0.194907185,,,,
0_02453.mp4,0,28.70813397,91.17647059,3,0,0.566873172,-0.306779485,,,,
0_02454.mp4,0,37.5,91.66666667,8,0,0.731007156,-0.980724075,,,,
0_02455.mp4,0,35.77235772,88.23529412,4,0,0.864578166,-1.763608207,,,,
0_02456.mp4,0,35.17241379,91.66666667,5,1,0.518416909,0.010167334,,,,
0_02457.mp4,0,56.04719764,71.79487179,11,0,0.5,-0.042908076,,,,
0_02458.mp4,0,39.61352657,84.61538462,4,0,0.688559193,-0.784557146,,,,
0_02459.mp4,0,42.89276808,85.41666667,8,1,0.517347504,0.006214348,,,,
0_02460.mp4,0,61.36363636,64.70588235,12,0,0.512718981,-0.104837292,,,,
0_02461.mp4,0,21.18126273,78.94736842,17,0,0.648214398,-0.637486391,,,,
0_02462.mp4,0,16.80672269,117.5,3,0,0.651078248,-0.649709126,,,,
0_02463.mp4,0,37.31343284,94.11764706,2,0,0.849339701,-1.654307716,,,,
0_02464.mp4,0,31.84079602,85.71428571,4,0,0.980092198,-3.670901123,,,,
0_02465.mp4,0,38.16425121,92.59259259,4,0,0.527444809,-0.159317959,,,,
0_02466.mp4,0,53.125,71.73913043,15,0,0.524935493,-0.164322289,,,,
0_02467.mp4,0,33.48837209,96.55172414,3,0,0.962831488,-3.09165094,,,,
0_02468.mp4,0,67.4556213,53.48837209,20,1,0.548863206,0.114508157,,,,
0_02469.mp4,0,16.33554084,98.21428571,1,0,0.98740238,-4.052420219,,,,
0_02470.mp4,0,36.72131148,92.5,6,0,0.985178337,-3.939442303,,,,
0_02471.mp4,0,53.77358491,69.64285714,17,0,0.52804822,-0.155776532,,,,
0_02472.mp4,0,52.34899329,85,6,1,0.573136473,0.203660764,,,,
0_02473.mp4,0,40.625,87.80487805,5,0,0.578953563,-0.355490421,,,,
0_02474.mp4,0,71.12676056,48.57142857,18,0,0.5,-0.07596367,,,,
0_02475.mp4,0,30.54545455,94.28571429,2,0,0.789819061,-1.271366473,,,,
0_02476.mp4,0,9.433962264,100,0,0,0.979742905,-3.650175023,,,,
0_02477.mp4,0,72.68722467,46.2962963,29,0,0.753883373,-1.100452394,,,,
0_02478.mp4,0,61.42857143,57.89473684,17,1,0.899348454,1.936487594,,,,
0_02479.mp4,0,48.7012987,85.29411765,9,1,0.557922931,0.162436246,,,,
0_02480.mp4,0,23.36182336,88.63636364,5,1,0.745638766,0.940838964,,,,
0_02481.mp4,0,48.67724868,65.51724138,10,0,0.565272543,-0.30745511,,,,
0_02482.mp4,0,52.34375,70.58823529,10,0,0.698350398,-0.827084029,,,,
0_02483.mp4,0,40.19607843,82.75862069,5,0,0.51251422,-0.118628014,,,,
0_02484.mp4,0,26.03878116,97.5,1,0,0.586500089,-0.381841558,,,,
0_02485.mp4,0,35.05976096,88.23529412,4,0,0.685932933,-0.789883565,,,,
0_02486.mp4,0,42.45810056,77.77777778,10,0,0.872318946,-1.826178102,,,,
0_02487.mp4,0,46.8401487,85.29411765,6,1,0.920853922,2.205827741,,,,
0_02488.mp4,0,69.72477064,43.85964912,32,0,0.51260887,-0.02634279,,,,
0_02489.mp4,0,45.68245125,87.5,6,1,0.835272267,1.41577612,,,,
0_02490.mp4,0,27,100,0,0,0.573177491,-0.337400408,,,,
0_02491.mp4,0,22.56809339,91.42857143,3,0,0.867034235,-1.773978514,,,,
0_02492.mp4,0,31.68316832,92.30769231,2,1,0.531321665,0.057911295,,,,
0_02493.mp4,0,57.23905724,72.22222222,10,0,0.695847693,-0.821824475,,,,
0_02494.mp4,0,33.33333333,90,3,0,0.696776131,-0.822839883,,,,
0_02495.mp4,0,50.54151625,75,9,1,0.622814503,0.380356403,,,,
0_02496.mp4,0,44.21052632,83.01886792,10,0,0.914968647,-2.25403586,,,,
0_02497.mp4,0,55.72139303,70.37037037,9,1,0.629657918,0.422821467,,,,
0_02498.mp4,0,78.51851852,36,32,0,0.664492853,-0.702048609,,,,
0_02499.mp4,0,63.02083333,61.2244898,21,0,0.7898016,-1.288026742,,,,
0_02500.mp4,0,56,67.44186047,14,0,0.734776652,-1.003702118,,,,
0_02501.mp4,0,58.62068966,71.05263158,13,0,0.796234779,-1.307014428,,,,
0_02502.mp4,0,17.97752809,69.79166667,36,0,0.818397722,-1.44202909,,,,
0_02503.mp4,0,29.2358804,91.66666667,3,0,0.606266581,-0.46059525,,,,
0_02504.mp4,0,53.50877193,72.72727273,14,1,0.61817385,0.36330963,,,,
0_02505.mp4,0,65.17571885,50,23,0,0.76276098,-1.144931202,,,,
0_02506.mp4,0,57.60869565,62,19,0,0.5083984,-0.026849605,,,,
0_02507.mp4,0,25.64102564,96.875,1,1,0.565476093,0.190526748,,,,
0_02508.mp4,0,1.632653061,63.26530612,18,0,0.899869881,-2.066518031,,,,
0_02509.mp4,0,53.88127854,70.96774194,9,1,0.648460218,0.489496946,,,,
0_02510.mp4,0,50,74.28571429,10,0,0.719682323,-0.923967063,,,,
0_02511.mp4,0,59.83379501,66.66666667,17,0,0.763140595,-1.132232803,,,,
0_02512.mp4,0,58.13953488,68.57142857,12,0,0.5,-0.080289232,,,,
0_02513.mp4,0,49.78902954,70.27027027,11,0,0.663059198,-0.701607441,,,,
0_02514.mp4,0,58.18181818,60,24,1,0.743589792,0.930893071,,,,
0_02515.mp4,0,27.27272727,100,0,0,0.65178909,-0.652753649,,,,
0_02516.mp4,0,59.22330097,64.1509434,19,0,0.898634903,-2.075054951,,,,
0_02517.mp4,0,44.44444444,81.25,6,0,0.731014321,-0.9859996,,,,
0_02518.mp4,0,17.96407186,66.15384615,25,1,0.639609696,0.450960715,,,,
0_02519.mp4,0,47.11111111,81.25,6,0,0.726869703,-0.956716223,,,,
0_02520.mp4,0,45.25547445,82.85714286,7,0,0.729579613,-0.974033678,,,,
0_02521.mp4,0,31.81818182,96.15384615,1,1,0.594601728,0.2763729,,,,
0_02522.mp4,0,50.27932961,76.19047619,13,0,0.61799372,-0.506127388,,,,
0_02523.mp4,0,42.48704663,83.33333333,4,1,0.822151322,1.354985252,,,,
0_02524.mp4,0,58.5,63.26530612,19,0,0.739791321,-1.02239833,,,,
0_02525.mp4,0,52.96442688,78.125,7,1,0.650482645,0.507004516,,,,
0_02526.mp4,0,43.63636364,80,8,0,0.52744831,-0.159330933,,,,
0_02527.mp4,0,64.94464945,57.14285714,15,1,0.789144079,1.160292122,,,,
0_02528.mp4,0,43.08943089,82.35294118,6,0,0.761290091,-1.128445805,,,,
0_02529.mp4,0,55.19480519,63.04347826,17,0,0.63649795,-0.581973973,,,,
0_02530.mp4,0,40.43010753,57.14285714,26,1,0.586619413,0.255397127,,,,
0_02531.mp4,0,45.07042254,84.21052632,7,0,0.544920117,-0.228527674,,,,
0_02532.mp4,0,68.77192982,52.77777778,17,1,0.647946579,0.505253219,,,,
0_02533.mp4,0,65.40880503,56.89655172,25,0,0.876244149,-1.869763431,,,,
0_02534.mp4,0,24.43181818,95.55555556,2,0,0.582944815,-0.37471776,,,,
0_02535.mp4,0,37.3540856,88.57142857,4,1,0.805762991,1.245046973,,,,
0_02536.mp4,0,20.94240838,117.5,3,0,0.826940897,-1.501689606,,,,
0_02537.mp4,0,68.55670103,53.19148936,22,1,0.618291504,0.380897698,,,,
0_02538.mp4,0,17.55319149,158.0645161,1,0,0.999255143,-6.706339235,,,,
0_02539.mp4,0,45.58404558,83.72093023,7,1,0.562878466,0.158989521,,,,
0_02540.mp4,0,24.3902439,95.91836735,2,0,0.515574669,-0.007733172,,,,
0_02541.mp4,0,42.47104247,79.48717949,10,0,0.888108932,-1.974646198,,,,
0_02542.mp4,0,65.94202899,51.35135135,18,0,0.973205333,-3.392781215,,,,
0_02543.mp4,0,50.66079295,71.92982456,17,0,0.850747954,-1.668246071,,,,
0_02544.mp4,0,28.83435583,90,4,0,0.741755898,-1.041400129,,,,
0_02545.mp4,0,41.25560538,79.41176471,7,1,0.734694473,0.862522839,,,,
0_02546.mp4,0,62.45847176,61.53846154,16,0,0.648495815,-0.626967662,,,,
0_02547.mp4,0,23.29545455,112.8205128,2,0,0.969677317,-3.275567321,,,,
0_02548.mp4,0,42.06896552,86.84210526,5,0,0.775949236,-1.209305337,,,,
0_02549.mp4,0,58.59030837,67.24137931,20,1,0.672240737,0.611123562,,,,
0_02550.mp4,0,44.02985075,82.85714286,7,1,0.639366565,0.445966448,,,,
0_02551.mp4,0,47.24409449,68.42105263,12,0,0.702182165,-0.849617854,,,,
0_02552.mp4,0,0,104.8780488,1,0,0.923796156,-2.363486667,,,,
0_02553.mp4,0,19.51219512,122.8571429,3,0,0.927150076,-2.400515558,,,,
0_02554.mp4,0,40.56603774,90,9,0,0.729969239,-0.971004571,,,,
0_02555.mp4,0,63.97694524,56.81818182,19,0,0.575863007,-0.340976548,,,,
0_02556.mp4,0,53.8071066,73.46938776,15,0,0.951773869,-2.841347089,,,,
